respondent_id,age,gender,field_of_study,sleep_hours,physical_activity_hrs_per_week,caffeine_intake_mg_per_day,academic_stress_level_1_10,resting_heart_rate_bpm,diet_quality_1_10,pre_exam_anxiety_level_1_10,screen_time_hrs_per_day,social_media_hrs_per_day,screen_time_before_bed_minutes,notifications_per_day,uses_productivity_app,favorite_content_type,study_hours_per_week,procrastination_level_1_10,frequently_procrastinates,class_attendance_percent,late_assignments_per_semester,gpa,family_academic_achievement_history,takes_extra_tutoring,major_life_event_this_semester,digital_academic_wellbeing_level
STU-04416,21,Female,Electrical Engineering,6.0,2.1,338.0,3,72,9,3,15.1,4.2,40,0,No,Social Media/Trends,2.3,5,No,80.4,0,2.03,Yes,Yes,No,Low
STU-04417,30,Other,Culinary Arts,5.3,6.8,277.0,7,90,5,5,11.6,2.1,18,0,No,Entertainment,20.5,5,No,,3,3.28,Yes,No,No,High
STU-04419,49,female,Culinary Arts,7.6,2.4,158.0,6,71,8,4,8.1,2.9,19,0,No,Entertainment,0.0,7,Yes,74.1,5,2.41,No,No,No,Medium
STU-04420,33,Male,Fine Arts,6.1,3.0,245.0,10,70,4,4,1.9,4.2,24,38,Yes,,0.0,3,No,72.3,0,2.26,Yes,Yes,No,High
STU-04421,62,male,Medicine,6.2,3.3,268.0,7,65,4,5,1.0,2.5,7,0,No,Gaming,20.5,5,No,83.1,1,3.01,Yes,Yes,Yes,Low
STU-04422,40,Male,Computer Science,4.5,1.2,527.0,10,118,3,10,15.1,4.6,67,112,No,Gaming,15.9,4,Yes,86.8,1,2.89,Yes,Yes,Yes,Low
STU-04423,19,Male,Electrical Engineering,7.6,1.9,579.0,4,63,8,1,5.4,0.4,12,150,No,Education,2.3,6,Yes,75.6,5,2.45,No,Yes,Yes,Medium
STU-04424,38,Other,Nursing,6.9,4.0,151.0,3,104,9,1,1.0,1.7,41,0,Yes,Social Media/Trends,6.8,6,Yes,66.1,6,2.67,Yes,No,No,Medium
STU-04425,42,Male,Nursing,7.7,4.1,376.0,9,87,2,5,15.1,5.5,25,38,Yes,,4.5,3,No,97.5,2,2.29,Yes,No,No,Medium
STU-04426,60,Other,Culinary Arts,6.7,1.1,141.0,4,81,8,2,8.9,5.5,18,0,Yes,Education,4.5,6,Yes,69.1,9,2.12,Yes,No,Yes,Medium
STU-04427,59,FEMALE,Electrical Engineering,7.2,1.3,340.0,7,73,9,5,12.5,1.7,31,38,No,News,11.4,4,Yes,61.4,2,2.3,Yes,Yes,Yes,Medium
STU-04428,49,Other,Law,4.3,1.6,585.0,10,78,6,4,5.4,5.9,29,75,Yes,Education,0.0,3,No,71.8,1,2.59,No,Yes,No,Low
STU-04429,22,Male,Visual Communication Design,5.2,7.3,263.0,4,110,10,6,10.7,6.3,22,112,Yes,News,6.8,7,Yes,87.0,4,2.29,No,Yes,No,Low
STU-04431,55,female,Fine Arts,8.6,3.7,151.0,8,66,10,2,9.8,2.1,22,112,Yes,Social Media/Trends,0.0,6,Yes,77.4,3,2.4,No,No,No,High
STU-04432,45,Male,Nursing,5.2,1.2,227.0,6,65,6,2,1.9,0.4,53,0,Yes,News,2.3,2,No,74.9,8,2.55,No,Yes,No,High
STU-04434,46,Other,Biology/Science,6.2,5.4,353.0,5,113,9,5,16.0,5.9,40,112,No,News,9.1,7,No,69.7,4,2.28,Yes,No,Yes,Low
STU-04435,60,Male,Computer Science,5.5,5.7,188.0,9,113,9,5,2.8,7.2,21,75,Yes,Education,2.3,3,No,81.6,1,2.83,No,No,No,Medium
STU-04438,49,Other,Culinary Arts,7.0,1.1,242.0,1,91,8,2,11.6,,51,150,No,Entertainment,2.3,9,Yes,67.5,7,2.32,Yes,Yes,No,Low
STU-04440,47,Male,Education,6.8,2.3,39.0,6,100,5,3,8.1,7.2,42,38,Yes,Social Media/Trends,0.0,1,No,82.6,2,2.68,No,No,No,Medium
STU-04441,63,Male,Computer Science,6.4,1.1,196.0,4,60,6,3,12.5,4.2,10,75,Yes,News,6.8,7,Yes,73.0,1,1.94,Yes,Yes,No,Medium
STU-04442,43,Female,Other Program,5.4,4.7,61.0,4,64,3,4,9.8,2.9,64,112,No,Education,4.5,5,No,81.8,2,2.01,Yes,No,Yes,Low
STU-04444,29,Other,Visual Communication Design,7.2,0.3,99.0,10,81,1,5,13.4,4.2,42,112,Yes,,6.8,8,Yes,72.9,3,1.86,No,Yes,No,Low
STU-04445,57,Male,Medicine,5.6,2.6,379.0,10,90,3,5,9.8,2.9,6,0,No,Education,15.9,10,Yes,57.1,7,2.37,Yes,Yes,Yes,Low
STU-04446,25,Other,Computer Science,7.0,1.5,276.0,2,103,9,2,9.8,6.7,33,150,No,News,0.0,10,Yes,83.9,4,1.92,No,No,No,Low
STU-04447,41,Male,Computer Science,5.7,2.0,277.0,4,116,3,4,15.1,5.1,0,38,No,Entertainment,4.5,1,No,79.3,4,2.56,Yes,Yes,No,High
STU-04448,42,Female,Medicine,8.9,1.0,435.0,8,63,3,4,13.4,3.8,33,75,Yes,Entertainment,13.6,7,No,69.8,2,1.95,Yes,No,No,Low
STU-04449,20,Male,Education,7.5,4.1,190.0,1,116,8,1,11.6,5.1,0,112,No,News,2.3,8,Yes,,6,1.54,No,No,Yes,Low
STU-04450,26,Other,Fine Arts,5.7,2.3,116.0,7,80,4,4,4.5,,0,112,,News,11.4,4,Yes,91.4,5,2.47,Yes,Yes,Yes,High
STU-04451,46,Female,Information Systems,5.4,1.8,386.0,9,97,3,9,15.1,5.5,16,112,No,Entertainment,15.9,3,No,72.0,2,2.19,No,No,Yes,Low
STU-04452,19,Female,Computer Science,9.0,4.5,300.0,2,71,5,1,7.2,1.7,17,38,Yes,Education,0.0,5,Yes,94.7,0,2.59,No,No,No,High
STU-04456,29,Other,Law,5.5,7.7,378.0,7,76,7,6,8.1,0.4,70,38,Yes,Gaming,4.5,5,Yes,92.5,0,2.47,Yes,Yes,No,Low
STU-04458,27,Male,Other Program,9.1,1.3,278.0,8,87,6,5,15.1,4.6,60,150,Yes,Entertainment,4.5,5,No,78.3,4,2.2,Yes,Yes,Yes,Medium
STU-04459,27 yrs,female,Information Systems,6.6,1.5,323.0,9,66,1,5,16.0,5.9,8,0,No,Entertainment,4.5,6,No,98.1,8,2.33,No,No,No,Low
STU-04460,50,Male,Information Systems,6.1,3.4,340.0,2,94,6,3,10.7,6.3,40,38,No,News,6.8,5,No,80.5,4,2.65,Yes,Yes,Yes,Low
STU-04461,31,Female,Sports Science,7.8,0.4,280.0,7,100,1,5,7.2,0.8,54,75,No,Social Media/Trends,6.8,4,No,89.8,2,2.4,Yes,No,Yes,Low
STU-04462,64 yrs,Other,Visual Communication Design,7.6,2.7,285.0,2,75,4,4,5.4,4.2,50,112,Yes,Social Media/Trends,6.8,3,No,79.8,3,2.48,Yes,Yes,Yes,Medium
STU-04463,36,Female,Computer Science,3.8,1.5,449.0,9,100,4,9,8.1,5.5,49,75,No,Social Media/Trends,9.1,5,No,89.4,5,2.81,Yes,No,Yes,Low
STU-04464,41,Female,Electrical Engineering,8.9,6.6,260.0,2,78,10,2,12.5,6.7,29,38,Yes,Entertainment,0.0,10,Yes,76.6,3,1.62,No,No,Yes,Medium
STU-04465,21,Male,Law,7.4,0.4,274.0,9,91,8,6,9.8,8.0,69,38,Yes,Entertainment,4.5,2,No,92.6,4,2.56,No,Yes,Yes,Medium
STU-04466,35,Female,Education,6.4,0.4,,10,73,10,5,16.0,,75,38,Yes,Entertainment,2.3,4,No,88.6,6,2.36,No,No,Yes,Low
STU-04467,29,Female,Electrical Engineering,7.0,1.2,472.0,5,118,3,3,8.9,0.8,0,75,No,Gaming,0.0,6,Yes,85.2,4,2.29,Yes,Yes,No,Medium
STU-04468,43,Female,Sports Science,6.8,1.2,280.0,4,119,10,4,10.7,2.9,60,75,Yes,News,11.4,8,Yes,82.2,5,2.18,Yes,No,No,Low
STU-04469,24,Other,Computer Science,8.1,6.2,171.0,3,100,8,3,9.8,1.7,41,75,Yes,News,6.8,6,Yes,89.0,3,2.22,Yes,No,Yes,High
STU-04470,40,Other,Sports Science,6.3,5.8,101.0,3,112,3,2,8.1,5.9,42,150,Yes,News,0.0,7,Yes,87.4,9,2.47,No,Yes,Yes,Low
STU-04471,40,Female,Computer Science,4.9,0.4,520.0,10,103,2,10,13.4,4.2,51,112,Yes,Education,15.9,4,No,87.4,5,2.73,Yes,No,No,Low
STU-04472,60,Female,Fine Arts,5.3,2.1,114.0,6,96,7,4,11.6,0.0,41,150,Yes,Entertainment,4.5,8,No,68.9,3,2.57,No,No,No,Medium
STU-04473,28,Female,Law,4.3,2.7,358.0,9,92,4,10,8.9,8.0,10,112,Yes,News,15.9,9,Yes,94.6,7,2.12,Yes,Yes,No,Low
STU-04477,60,Other,Information Systems,5.4,1.3,167.0,2,111,8,5,2.8,0.4,15,112,No,Social Media/Trends,6.8,6,No,87.6,4,2.52,Yes,No,Yes,Low
STU-04478,18,Male,Fine Arts,7.8,3.9,240.0,8,89,9,4,15.1,4.6,67,38,Yes,Entertainment,2.3,7,Yes,86.3,4,2.21,No,No,Yes,Low
STU-04479,58,Female,Other Program,7.9,1.0,77.0,6,111,8,5,13.4,0.8,10,150,No,Gaming,15.9,5,Yes,82.8,7,2.44,Yes,Yes,Yes,High
STU-04480,34,Female,Medicine,7.1,3.2,459.0,10,99,4,5,9.8,4.6,27,0,Yes,Entertainment,6.8,6,Yes,88.4,5,2.19,No,Yes,Yes,Low
STU-04482,22,Female,Other Program,7.3,1.6,273.0,2,73,2,2,10.7,4.6,118,0,Yes,Entertainment,4.5,3,No,,6,2.3,No,Yes,Yes,High
STU-04483,48,Female,Culinary Arts,7.4,2.4,323.0,8,109,10,4,42.599999999999994,6.3,17,112,No,Entertainment,,6,Yes,75.4,4,2.41,No,No,No,Low
STU-04484,56,Male,Biology/Science,6.6,4.4,520.0,10,66,7,5,3.6,2.1,39,0,No,Gaming,6.8,2,No,70.0,2,2.99,No,No,No,Medium
STU-04485,20,Female,Visual Communication Design,6.5,1.3,284.0,7,101,9,3,1.0,0.8,31,0,Yes,Education,6.8,7,Yes,63.2,1,2.37,Yes,Yes,No,Low
STU-04486,34,Male,Other Program,4.8,3.0,293.0,2,107,8,2,29.400000000000002,1.7,39,0,Yes,Gaming,4.5,4,No,71.4,6,2.53,No,Yes,No,Medium
STU-04487,58,Male,Electrical Engineering,5.4,4.2,447.0,6,96,7,5,8.9,1.7,10,0,Yes,News,2.3,6,Yes,83.5,4,2.13,Yes,No,No,Medium
STU-04489,32,Other,Culinary Arts,3.7,0.6,,10,105,1,8,12.5,2.5,2,75,No,News,,7,Yes,94.4,6,2.06,Yes,Yes,No,Low
STU-04490,60,Male,Computer Science,6.2,0.8,230.0,7,79,4,3,8.9,2.1,28,150,Yes,Gaming,6.8,1,No,76.1,0,2.72,Yes,No,Yes,High
STU-04491,42,Female,Culinary Arts,7.6,2.6,192.0,6,110,5,3,12.5,0.8,3,38,Yes,Education,9.1,8,No,92.3,5,2.73,Yes,No,Yes,High
STU-04492,23,Female,Law,6.3,1.4,372.0,1,102,6,3,4.5,4.2,64,38,Yes,News,11.4,9,Yes,87.2,2,2.61,Yes,No,No,Medium
STU-04493,32,Male,Education,7.5,2.4,132.0,1,92,5,2,1.0,7.6,52,0,Yes,Gaming,0.0,8,Yes,,2,2.39,No,No,Yes,Low
STU-04494,38,Other,Culinary Arts,4.1,0.1,,8,100,4,9,12.5,8.0,28,150,,Social Media/Trends,13.6,10,Yes,75.1,4,2.62,Yes,No,Yes,Low
STU-04496,40,Male,Medicine,8.0,5.5,470.0,5,89,6,4,3.6,5.5,40,150,Yes,Education,4.5,3,No,89.6,3,3.1,Yes,Yes,Yes,High
STU-04497,58,Female,Electrical Engineering,5.9,0.4,557.0,6,101,8,5,1.9,1.3,2,75,Yes,Education,0.0,4,No,88.6,6,2.25,Yes,No,No,Medium
STU-04498,31,Female,Nursing,8.5,4.5,307.0,3,95,1,1,10.7,3.8,23,112,No,Education,4.5,7,No,73.4,2,2.24,No,No,No,Medium
STU-04499,22,Male,Sports Science,4.9,1.3,246.0,2,80,9,3,8.9,4.2,5,38,No,,4.5,1,No,64.7,6,2.56,Yes,Yes,Yes,Medium
STU-04501,58,Male,Visual Communication Design,7.8,0.4,200.0,8,81,7,5,4.5,7.2,21,38,,Gaming,11.4,9,Yes,81.6,7,2.73,Yes,No,No,Low
STU-04502,62,male,Medicine,7.0,1.7,363.0,5,119,3,2,12.5,2.9,20,112,No,Gaming,0.0,6,Yes,69.5,5,2.41,No,No,Yes,Medium
STU-04503,25,Female,Culinary Arts,5.8,2.6,301.0,7,115,10,6,7.2,5.1,8,112,Yes,Gaming,2.3,5,No,84.4,2,2.34,No,No,Yes,Medium
STU-04504,35,Female,Information Systems,4.6,0.3,,9,99,3,9,13.4,4.2,28,75,No,News,15.9,7,Yes,65.4,5,2.31,Yes,Yes,Yes,Low
STU-04505,63,Male,Computer Science,6.1,1.1,263.0,5,64,7,4,10.7,2.1,68,0,No,Entertainment,2.3,5,Yes,,3,2.18,No,No,No,Low
STU-04506,41,Male,Education,4.1,1.2,355.0,10,119,3,9,14.2,3.4,62,112,No,Education,20.5,9,Yes,79.7,8,2.37,Yes,Yes,Yes,Low
STU-04507,27,Other,Sports Science,4.6,0.1,544.0,9,119,3,8,14.2,2.1,65,112,Yes,Social Media/Trends,,5,Yes,86.7,4,2.7,Yes,No,Yes,Low
STU-04508,19,Female,Culinary Arts,8.9,5.2,305.0,3,71,7,2,4.5,5.1,39,0,No,News,4.5,1,No,80.1,1,3.35,Yes,Yes,Yes,High
STU-04509,47,Female,Sports Science,4.3,0.6,399.0,9,95,4,9,14.2,6.7,21,75,No,Social Media/Trends,13.6,2,No,78.1,2,2.59,No,Yes,Yes,Low
STU-04511,32,Female,Sports Science,6.7,7.6,262.0,4,73,6,4,6.3,1.3,52,75,Yes,News,4.5,7,No,86.0,2,2.6,Yes,Yes,Yes,High
STU-04512,43,Male,Biology/Science,7.6,3.2,385.0,2,76,8,2,2.8,6.7,41,112,Yes,Entertainment,6.8,7,No,78.7,4,2.34,Yes,No,Yes,High
STU-04514,42,Male,Biology/Science,5.1,1.0,360.0,10,90,3,9,8.1,,16,75,Yes,News,9.1,6,Yes,73.1,4,2.6,Yes,Yes,No,Low
STU-04515,30,Other,Medicine,7.8,4.7,549.0,3,87,3,3,7.2,2.9,44,150,No,Education,0.0,5,Yes,76.0,1,2.55,No,Yes,Yes,Medium
STU-04516,62,Male,Electrical Engineering,5.6,3.4,527.0,3,83,2,5,5.4,3.4,7,0,Yes,Education,13.6,5,No,68.6,3,2.55,Yes,Yes,Yes,High
STU-04517,43,Male,Other Program,5.9,3.8,193.0,3,62,6,3,12.5,6.3,71,0,Yes,Education,2.3,3,Yes,94.7,1,2.77,No,Yes,Yes,Medium
STU-04518,39,Male,Law,6.7,4.6,392.0,9,74,7,5,1.9,7.2,57,112,Yes,Social Media/Trends,0.0,7,Yes,82.1,7,2.44,No,No,No,Low
STU-04519,57,Female,Nursing,9.0,3.6,218.0,4,100,2,2,5.4,0.0,25,0,Yes,Social Media/Trends,4.5,5,Yes,86.3,1,2.63,No,No,Yes,Medium
STU-04520,36,Other,Nursing,8.0,6.4,124.0,9,98,2,4,1.9,5.1,19,150,No,Education,4.5,6,No,95.4,2,2.85,Yes,Yes,Yes,Low
STU-04522,56,Male,Other Program,7.0,2.2,225.0,4,108,9,3,4.5,7.2,0,75,Yes,Education,4.5,7,No,85.1,6,2.54,Yes,No,No,Medium
STU-04523,53,Male,Law,7.1,4.9,581.0,9,100,1,5,8.9,6.3,48,75,Yes,Education,2.3,5,No,90.5,2,2.48,Yes,No,No,Low
STU-04524,46,Other,Fine Arts,5.6,5.1,220.0,1,94,3,1,2.8,3.4,16,0,Yes,News,0.0,6,No,69.8,1,2.22,No,Yes,Yes,Medium
STU-04525,43,Male,Law,7.1,2.6,,2,92,4,2,16.0,3.8,22,112,Yes,News,4.5,10,Yes,85.3,7,1.82,Yes,No,No,Low
STU-04526,18,Other,Electrical Engineering,6.8,0.3,483.0,8,63,10,4,13.4,1.7,30,0,Yes,News,0.0,10,Yes,81.4,6,2.0,No,No,No,Low
STU-04528,21,Other,Sports Science,7.6,0.9,185.0,9,89,10,4,2.8,8.0,20,75,Yes,News,25.0,9,Yes,51.1,6,2.88,Yes,No,No,Low
STU-04529,39,Male,Visual Communication Design,5.2,1.6,457.0,9,106,2,9,14.2,2.9,20,75,No,Gaming,20.5,7,Yes,89.9,4,2.48,Yes,No,Yes,Low
STU-04531,32,Other,Education,7.3,6.0,194.0,6,111,1,3,10.7,1.7,24,38,No,Entertainment,0.0,5,No,82.0,3,2.23,No,Yes,No,Low
STU-04532,18,Other,Law,5.6,4.4,339.0,1,93,5,1,15.1,0.0,6,150,Yes,Entertainment,4.5,4,No,87.1,5,2.46,No,No,Yes,High
STU-04534,18,Male,Education,8.1,3.0,127.0,4,79,9,3,4.5,1.3,51,0,Yes,News,0.0,8,Yes,68.8,5,2.06,No,Yes,Yes,Low
STU-04535,37,Other,Sports Science,7.0,2.8,261.0,6,70,8,3,4.5,5.5,34,38,Yes,Social Media/Trends,9.1,6,Yes,82.1,2,2.73,Yes,No,No,Medium
STU-04536,43,Other,Education,4.0,0.2,372.0,9,114,4,8,12.5,2.5,7,75,No,Gaming,15.9,10,Yes,89.6,7,2.44,Yes,Yes,No,Low
STU-04537,36,Male,Culinary Arts,7.2,0.2,340.0,8,89,3,6,2.8,0.0,63,0,No,Education,11.4,5,No,85.0,8,2.39,Yes,Yes,No,Low
STU-04539,20,Female,Information Systems,7.6,0.1,254.0,6,61,8,3,1.9,5.5,0,38,Yes,Entertainment,2.3,6,Yes,89.5,4,2.38,Yes,Yes,No,Medium
STU-04540,34,MALE,Nursing,7.0,5.6,295.0,7,64,1,1,16.0,7.6,28,38,Yes,Education,11.4,7,No,84.1,3,2.28,Yes,Yes,No,Low
STU-04541,28,Male,Education,7.9,2.1,43.0,2,116,3,1,8.1,3.8,73,150,Yes,News,2.3,6,Yes,96.2,7,2.61,No,No,Yes,High
STU-04543,19,MALE,Fine Arts,6.2,2.0,138.0,2,113,9,2,10.7,1.7,48,0,Yes,Entertainment,0.0,4,No,,3,2.15,No,No,Yes,High
STU-04544,41,Male,Visual Communication Design,7.7,3.2,96.0,5,64,2,5,5.4,3.4,14,75,No,,18.2,8,Yes,74.6,5,3.19,Yes,Yes,No,Low
STU-04545,43,Female,Computer Science,8.3,4.1,207.0,9,117,8,5,8.9,2.5,49,112,No,Education,0.0,8,Yes,84.2,4,2.6,No,No,Yes,Low
STU-04546,57,Male,Medicine,6.7,3.2,581.0,1,85,1,2,3.6,1.3,62,38,Yes,Education,4.5,3,No,100.0,5,2.76,No,No,Yes,Medium
STU-04548,19,Male,Information Systems,6.7,2.1,332.0,1,108,8,3,1.9,4.2,51,75,Yes,Gaming,4.5,5,No,77.3,4,2.88,Yes,No,Yes,High
STU-04550,27,Female,Biology/Science,6.3,4.9,444.0,1,108,1,2,1.0,4.6,79,75,Yes,Education,6.8,8,No,88.0,4,2.71,Yes,No,Yes,Medium
STU-04551,39,Male,Information Systems,4.0,1.2,454.0,10,112,2,9,13.4,2.1,29,112,No,Education,15.9,7,Yes,,5,2.56,No,No,No,Low
STU-04552,26,Other,Other Program,8.4,1.1,45.0,5,88,5,1,4.5,0.8,2,150,No,Education,9.1,7,Yes,75.1,2,2.68,No,No,Yes,High
STU-04554,52,female,Information Systems,5.6,4.8,106.0,2,63,5,2,6.3,0.4,10,38,No,Education,0.0,1,No,91.5,2,2.67,No,Yes,No,High
STU-04556,62,Male,Education,6.5,1.1,297.0,5,88,9,2,8.1,3.8,0,112,Yes,Entertainment,11.4,5,Yes,72.8,3,2.74,Yes,No,Yes,Low
STU-04557,45,Male,Medicine,7.5,5.4,535.0,10,105,8,4,8.9,1.7,12,75,Yes,Social Media/Trends,4.5,10,Yes,58.3,6,1.81,Yes,No,Yes,Medium
STU-04558,45,female,Sports Science,7.1,0.6,256.0,2,98,10,1,14.2,5.1,0,150,Yes,Education,2.3,10,Yes,71.6,6,2.04,Yes,Yes,Yes,Low
STU-04559,47,Female,Information Systems,7.1,3.9,158.0,10,114,5,5,11.6,3.8,21,38,No,Gaming,4.5,4,No,78.7,4,2.57,Yes,No,No,High
STU-04560,46,Other,Biology/Science,5.9,4.0,557.0,9,113,3,9,13.4,5.1,11,150,No,News,18.2,8,Yes,92.5,2,2.41,Yes,Yes,No,Low
STU-04561,33,male,Visual Communication Design,8.7,2.0,105.0,4,77,8,3,14.2,0.8,44,112,No,Social Media/Trends,,7,Yes,85.6,3,2.25,Yes,No,Yes,Medium
STU-04563,29,Female,Law,4.8,1.9,591.0,9,117,2,8,12.5,5.1,0,75,No,News,13.6,7,Yes,90.3,5,2.34,Yes,Yes,Yes,Low
STU-04565,39,Female,Medicine,6.5,5.3,271.0,10,71,8,5,11.6,5.1,45,0,No,Entertainment,2.3,3,No,89.3,4,2.87,Yes,Yes,No,Low
STU-04568,45,Other,Biology/Science,6.9,1.6,529.0,8,107,10,7,1.0,5.9,54,0,No,Education,6.8,10,Yes,54.5,5,2.52,Yes,No,No,Low
STU-04570,40,Other,Biology/Science,6.3,2.3,418.0,3,74,5,2,3.6,2.1,50,150,No,News,0.0,6,Yes,93.4,5,2.55,Yes,No,Yes,Medium
STU-04571,41,Other,Computer Science,7.6,3.3,243.0,10,69,5,4,3.6,0.8,32,150,No,Social Media/Trends,2.3,4,No,79.9,2,2.24,No,No,No,Low
STU-04572,27,FEMALE,Sports Science,7.9,6.0,113.0,9,78,7,5,6.3,1.3,0,75,No,Education,0.0,5,Yes,84.3,5,1.96,No,No,No,Low
STU-04573,42,Male,Other Program,8.3,5.8,263.0,2,100,4,2,8.9,6.7,57,0,Yes,Gaming,0.0,4,No,66.8,0,2.17,No,Yes,Yes,High
STU-04574,39,Other,Computer Science,7.7,3.0,183.0,9,83,3,5,15.1,,0,0,Yes,Education,4.5,3,No,100.0,1,2.13,No,No,Yes,Medium
STU-04575,55,Other,Culinary Arts,3.9,5.6,122.0,8,76,5,4,4.5,5.9,44,75,Yes,News,0.0,4,No,72.7,4,2.17,No,Yes,No,Low
STU-04577,47,Female,Biology/Science,5.0,3.5,515.0,6,72,1,4,15.1,8.0,0,112,No,Education,0.0,6,No,68.0,2,2.13,No,Yes,No,Low
STU-04578,62,Female,Visual Communication Design,7.5,5.4,162.0,2,62,4,2,4.5,3.8,34,0,No,Gaming,0.0,4,No,84.3,4,2.22,No,Yes,Yes,Medium
STU-04579,37,Female,Biology/Science,6.6,4.6,460.0,8,82,9,5,12.5,,0,0,Yes,News,4.5,2,No,100.0,3,2.52,Yes,No,Yes,High
STU-04580,50 yrs,Female,Biology/Science,5.6,2.2,412.0,5,74,1,4,6.3,2.5,72,0,No,Entertainment,4.5,1,No,78.3,4,2.21,Yes,Yes,No,Low
STU-04582,49,Male,Sports Science,6.5,0.0,290.0,6,101,10,5,1.9,7.6,30,75,No,Gaming,9.1,4,Yes,80.2,1,2.54,No,Yes,No,Low
STU-04583,58,Male,Nursing,5.6,6.5,113.0,2,76,4,2,1.9,3.4,55,112,Yes,Education,2.3,5,No,62.7,2,2.67,No,No,Yes,Low
STU-04584,62,Female,Other Program,7.0,1.4,183.0,3,78,3,1,1.9,0.4,16,0,Yes,News,4.5,4,Yes,61.1,4,2.83,Yes,No,Yes,High
STU-04585,42,Male,Fine Arts,6.9,3.7,149.0,9,64,10,3,1.9,5.1,37,38,No,Education,4.5,10,Yes,83.4,3,2.46,Yes,Yes,Yes,Low
STU-04586,41,Other,Visual Communication Design,6.0,2.2,271.0,7,109,10,4,5.4,1.7,19,38,Yes,Education,6.8,8,Yes,60.3,4,2.56,Yes,Yes,No,Medium
STU-04587,33,MALE,Fine Arts,5.6,0.8,111.0,3,94,7,1,7.2,4.6,7,75,Yes,Gaming,2.3,8,Yes,87.7,5,1.95,No,Yes,No,Low
STU-04588,34,Other,Fine Arts,5.6,4.6,95.0,3,62,1,2,14.2,2.1,29,112,Yes,Social Media/Trends,2.3,6,Yes,,1,2.07,No,Yes,No,Medium
STU-04589,52,Other,Education,7.0,3.0,181.0,6,69,8,5,8.9,2.5,1,150,No,Entertainment,4.5,7,Yes,82.6,5,2.54,No,No,Yes,Low
STU-04590,45,male,Visual Communication Design,8.2,0.9,126.0,7,109,1,4,8.1,5.9,53,150,Yes,News,0.0,1,No,77.4,0,2.78,Yes,No,Yes,High
STU-04591,31,Other,Fine Arts,7.6,3.9,131.0,2,80,1,2,5.4,6.3,52,38,No,Social Media/Trends,2.3,9,Yes,72.7,2,1.93,Yes,Yes,No,Low
STU-04592,38,Female,Sports Science,8.7,1.7,128.0,2,79,6,3,4.5,2.9,27,75,Yes,Entertainment,6.8,4,No,89.0,4,2.94,Yes,No,Yes,High
STU-04593,64,Other,Law,6.3,2.9,371.0,1,96,8,3,15.1,3.4,64,112,No,News,2.3,4,No,75.0,1,2.02,No,No,No,Low
STU-04595,55,Male,Law,8.0,5.8,430.0,1,73,6,4,5.4,1.7,49,0,No,Education,0.0,4,No,68.1,6,2.29,Yes,Yes,Yes,Medium
STU-04596,47,Other,Education,5.0,2.2,140.0,5,88,8,4,11.6,5.5,76,112,No,Gaming,0.0,7,No,,3,1.69,No,No,No,Low
STU-04597,33,Female,Computer Science,7.2,0.9,144.0,10,96,4,6,5.4,5.9,39,75,Yes,Entertainment,11.4,6,No,85.9,0,2.53,Yes,Yes,Yes,Low
STU-04598,33,Other,Culinary Arts,6.7,4.4,278.0,9,75,3,6,5.4,5.5,13,38,Yes,Education,9.1,4,Yes,100.0,2,2.89,Yes,No,No,High
STU-04599,57,Male,Computer Science,7.6,3.5,209.0,5,62,4,2,37.5,4.6,13,150,No,Entertainment,2.3,6,No,82.9,2,2.23,No,No,Yes,High
STU-04600,62,Male,Medicine,4.9,0.6,484.0,2,63,2,5,14.2,3.8,20,75,Yes,Education,6.8,5,No,90.3,4,2.21,Yes,No,No,Low
STU-04601,42,Other,Fine Arts,5.4,2.2,77.0,6,103,6,5,6.3,7.6,38,112,Yes,Social Media/Trends,2.3,8,Yes,98.7,4,2.09,Yes,No,No,Low
STU-04602,54,Other,Information Systems,5.5,2.7,396.0,8,75,8,5,12.5,5.9,47,112,No,Gaming,0.0,7,No,70.8,6,1.91,No,No,Yes,Low
STU-04603,18,Female,Information Systems,7.4,3.2,347.0,6,63,10,4,10.7,2.5,30,38,,Gaming,2.3,6,No,100.0,5,2.34,No,No,No,High
STU-04604,60,Male,Nursing,4.2,2.1,393.0,4,62,5,3,8.9,0.0,13,75,Yes,Education,6.8,6,No,73.6,5,2.2,Yes,No,Yes,Medium
STU-04605,50,Male,Computer Science,7.0,2.6,211.0,5,86,2,2,8.9,4.6,0,38,Yes,News,6.8,2,No,79.1,4,2.59,Yes,Yes,Yes,High
STU-04607,22,Male,Electrical Engineering,7.7,1.3,267.0,9,84,2,6,13.4,5.1,64,38,Yes,Entertainment,2.3,1,No,,1,2.51,No,No,No,Medium
STU-04608,34,Female,Visual Communication Design,7.2,0.3,144.0,3,105,10,2,12.5,1.3,35,75,No,News,9.1,10,Yes,66.2,4,2.3,Yes,No,No,Low
STU-04609,60,Other,Fine Arts,7.6,6.1,112.0,8,79,2,5,7.2,3.8,52,0,Yes,Education,6.8,7,No,76.6,5,2.37,Yes,Yes,Yes,Low
STU-04610,26,Male,Culinary Arts,4.8,3.3,117.0,4,69,3,1,7.2,8.0,57,112,,Entertainment,4.5,9,Yes,60.3,3,2.05,Yes,Yes,Yes,Low
STU-04611,20,Male,Visual Communication Design,5.6,0.6,505.0,10,107,4,10,13.4,6.7,42,75,No,News,11.4,10,Yes,63.0,5,2.18,No,Yes,No,Low
